Month,SolarRad,TempOut,WindSpeed,OutHum,P_GEN_MAX
1,0,7.5,2,94,0
1,0,7.4,2,94,0
1,0,7.5,4,94,0
1,0,7.6,4,95,0
1,0,8,3,95,0
1,0,8.3,4,94,0
1,0,7.9,3,94,0
1,0,7.6,4,93,0
1,0,7.5,3,92,0
1,0,7.8,8,90,0
1,0,7.5,6,89,0
1,0,7.3,7,89,0
1,29,7.6,5,87,0.005
1,76,8,7,84,0.075
1,100,8.1,8,87,0.107
1,137,8.7,8,84,0.13
1,94,8.8,7,84,0.032
1,81,8.4,7,86,0.053
1,73,8.2,7,86,0.026
1,43,7.7,9,86,0.013
1,0,7.4,7,86,0
1,0,7.8,8,86,0
1,0,8.1,8,85,0
1,0,7.9,7,86,0
1,0,7.9,6,85,0
1,0,8.2,4,86,0
1,0,8.1,6,86,0
1,0,7.9,5,87,0
1,0,7.8,5,89,0
1,0,7.8,5,90,0
1,0,7.6,5,92,0
1,0,7.3,5,94,0
1,0,7.2,5,95,0
1,0,7.2,5,94,0
1,0,7,5,95,0
1,0,7.1,4,95,0
1,26,7.1,3,94,0.011
1,65,7.5,1,94,0.077
1,104,7.9,1,89,0.146
1,313,8.8,2,80,0.203
1,244,8.6,3,76,0.184
1,185,7.9,2,75,0.102
1,93,7.9,2,73,0.023
1,20,7.2,0,72,0.002
1,0,5.9,0,76,0
1,0,4.7,0,81,0
1,0,4.3,0,82,0
1,0,3.1,0,87,0
1,0,2.6,0,90,0
1,0,3.2,0,90,0
1,0,1.6,0,93,0
1,0,1.7,0,93,0
1,0,1.2,0,95,0
1,0,0.9,0,95,0
1,0,0.7,0,95,0
1,0,0.1,0,95,0
1,0,0.3,0,95,0
1,0,0.1,0,96,0
1,0,-0.1,0,96,0
1,0,-0.2,0,96,0
1,36,0.3,0,97,0.013
1,82,1.2,0,96,0.034
1,144,2.8,0,97,0.07
1,176,4.7,0,95,0.073
1,163,6.7,0,89,0.073
1,123,7.2,0,88,0.052
1,92,7.3,0,89,0.035
1,33,6.4,0,90,0.016
1,1,5.1,0,92,0
1,0,4.3,0,95,0
1,0,3.8,0,95,0
1,0,3.3,0,96,0
1,0,2.6,0,95,0
1,0,2.3,0,96,0
1,0,1.6,0,96,0
1,0,0.2,0,95,0
1,0,-0.4,0,95,0
1,0,-0.3,0,97,0
1,0,-0.3,0,97,0
1,0,-1.1,0,96,0
1,0,-0.3,0,97,0
1,0,0.2,0,97,0
1,0,0.8,0,97,0
1,0,1.3,0,97,0
1,28,1.7,0,97,0.007
1,79,1.8,0,97,0.032
1,98,2.1,0,97,0.051
1,165,3,0,97,0.113
1,278,4.8,2,93,0.143
1,156,5.2,4,90,0.092
1,58,5.8,3,92,0.04
1,13,5.7,3,90,0.004
1,0,5.2,3,90,0
1,0,4.6,4,91,0
1,0,4.2,5,91,0
1,0,4.7,5,90,0
1,0,4.9,5,90,0
1,0,4.9,6,90,0
1,0,5,8,89,0
1,0,3.2,1,84,0
1,0,2.2,0,87,0
1,0,2.2,0,89,0
1,0,2.1,0,90,0
1,0,1.6,0,92,0
1,0,1.4,0,93,0
1,0,1.8,0,93,0
1,0,2.3,0,92,0
1,6,1.9,0,93,0
1,52,2.8,0,92,0.015
1,76,4.1,1,88,0.03
1,127,5.1,3,83,0.056
1,182,6.3,5,82,0.081
1,164,7.1,5,85,0.102
1,141,7.4,5,82,0.065
1,70,7.4,4,84,0.052
1,21,7.1,4,87,0.008
1,0,6.7,4,89,0
1,0,6.4,4,90,0
1,0,6.3,5,90,0
